Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,P/L,Amount,Balance
,01/02/2019 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 7023,AUD/JPY,,,,,,,,0.09530,,,,
,01/02/2019 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 7092,AUD/JPY,,,,,,,,0.06070,,,,
,01/02/2019 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 7138,AUD/JPY,,,,,,,,0.05380,,,,
,01/02/2019 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 5834,CAD/JPY,,,,,,,,0.13110,,,,
7191,01/02/2019 02:39:56 PM,PST,MARKET_ORDER,MARGIN_CLOSEOUT,EUR/USD,,18600,Sell,,,,,,,,,
7192,01/02/2019 02:39:56 PM,PST,ORDER_FILL,MARKET_ORDER_MARGIN_CLOSEOUT,EUR/USD,1.13135,18600,Sell,9.3000,,,,-0.15150,0.0000,-657.75100,,4502.34
7193,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7194,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7195,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7196,01/02/2019 02:39:56 PM,PST,MARKET_ORDER,MARGIN_CLOSEOUT,GBP/JPY,,10007,Sell,,,,,,,,,
7197,01/02/2019 02:39:56 PM,PST,ORDER_FILL,MARKET_ORDER_MARGIN_CLOSEOUT,GBP/JPY,131.71800,10007,Sell,14.3204,,,,0.00200,0.0000,-1150.33780,,3352.01
7198,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7199,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7200,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7201,01/02/2019 02:39:56 PM,PST,MARKET_ORDER,MARGIN_CLOSEOUT,AUD/USD,,13514,Sell,,,,,,,,,
7202,01/02/2019 02:39:56 PM,PST,ORDER_FILL,MARKET_ORDER_MARGIN_CLOSEOUT,AUD/USD,0.67353,13514,Sell,10.1355,,,,-0.03390,0.0000,-762.57320,,2589.40
7203,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7204,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7205,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7206,01/02/2019 02:39:56 PM,PST,MARKET_ORDER,MARGIN_CLOSEOUT,AUD/JPY,,18611,Sell,,,,,,,,,
7207,01/02/2019 02:39:56 PM,PST,ORDER_FILL,MARKET_ORDER_MARGIN_CLOSEOUT,AUD/JPY,74.78000,18611,Sell,17.7554,,,,0.02120,0.0000,-1158.84130,,1430.58
7208,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7209,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7210,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7211,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7212,01/02/2019 02:39:56 PM,PST,MARKET_ORDER,MARGIN_CLOSEOUT,CAD/JPY,,5000,Sell,,,,,,,,,
7213,01/02/2019 02:39:56 PM,PST,ORDER_FILL,MARKET_ORDER_MARGIN_CLOSEOUT,CAD/JPY,76.85500,5000,Sell,4.7701,,,,0.00900,0.0000,-504.68170,,925.91
7214,01/02/2019 02:39:56 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7215,01/02/2019 04:12:24 PM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CHF,,1,Buy,,,,,,,,,
7216,01/02/2019 04:12:24 PM,PST,ORDER_FILL,MARKET_ORDER,USD/CHF,0.98903,1,Buy,0.0002,,,,0.00000,0.0000,0.00000,,925.91
7217,01/02/2019 04:12:54 PM,PST,MARKET_ORDER,TRADE_CLOSE,USD/CHF,,1,Sell,,,,,,,,,
7218,01/02/2019 04:12:54 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/CHF,0.98885,1,Sell,0.0001,,,,0.00000,0.0000,-0.00020,,925.91
7219,01/07/2019 09:42:21 PM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,1,Buy,,,,,,,,,
7220,01/07/2019 09:42:21 PM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.14437,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7221,01/07/2019 09:42:21 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.14687,,,,,,,,,,,
7222,01/07/2019 09:42:21 PM,PST,STOP_LOSS_ORDER,ON_FILL,,1.14237,,,,,,,,,,,
7223,01/07/2019 09:43:33 PM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,1,Buy,,,,,,,,,
7224,01/07/2019 09:43:33 PM,PST,ORDER_FILL,MARKET_ORDER,USD/CAD,1.32810,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7225,01/07/2019 09:43:33 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.33060,,,,,,,,,,,
7226,01/07/2019 09:43:33 PM,PST,STOP_LOSS_ORDER,ON_FILL,,1.32610,,,,,,,,,,,
7227,01/08/2019 03:54:53 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.14687,1,Sell,0.0001,,,,0.00000,0.0000,0.00250,,925.91
7228,01/08/2019 03:54:53 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7229,01/08/2019 05:07:31 AM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/USD,1.14300,1,Buy,,,,,,,,,
7230,01/08/2019 05:51:12 AM,PST,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,EUR/USD,1.14299,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7231,01/08/2019 05:51:12 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.14550,,,,,,,,,,,
7232,01/08/2019 05:51:12 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.14100,,,,,,,,,,,
7233,01/08/2019 05:52:22 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,USD/CAD,1.33061,1,Sell,0.0001,,,,0.00000,0.0000,0.00190,,925.91
7234,01/08/2019 05:52:22 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7235,01/08/2019 07:20:07 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,1,Buy,,,,,,,,,
7236,01/08/2019 07:20:07 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/USD,1.27212,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7237,01/08/2019 07:20:07 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.27459,,,,,,,,,,,
7238,01/08/2019 07:20:07 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.27009,,,,,,,,,,,
7239,01/08/2019 07:47:21 AM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,138.20000,1,Buy,,,,,,,,,
7240,01/08/2019 08:31:10 AM,PST,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,GBP/JPY,138.20000,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7241,01/08/2019 08:31:10 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,138.45000,,,,,,,,,,,
7242,01/08/2019 08:31:10 AM,PST,STOP_LOSS_ORDER,ON_FILL,,138.00000,,,,,,,,,,,
7243,01/08/2019 09:16:55 AM,PST,ORDER_FILL,STOP_LOSS_ORDER,GBP/JPY,137.99800,1,Sell,0.0001,,,,0.00000,0.0000,-0.00190,,925.91
7244,01/08/2019 09:16:55 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7245,01/08/2019 10:01:04 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.14550,1,Sell,0.0001,,,,0.00000,0.0000,0.00250,,925.91
7246,01/08/2019 10:01:04 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7247,01/08/2019 01:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,925.91
,01/08/2019 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 7236,GBP/USD,,,,,,,,0.00000,,,,
7248,01/08/2019 04:24:34 PM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,1,Buy,,,,,,,,,
7249,01/08/2019 04:24:34 PM,PST,ORDER_FILL,MARKET_ORDER,USD/CAD,1.32466,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7250,01/08/2019 04:24:34 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.32716,,,,,,,,,,,
7251,01/08/2019 04:24:34 PM,PST,STOP_LOSS_ORDER,ON_FILL,,1.32266,,,,,,,,,,,
7252,01/08/2019 04:25:42 PM,PST,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,1,Buy,,,,,,,,,
7253,01/08/2019 04:25:42 PM,PST,ORDER_FILL,MARKET_ORDER,AUD/USD,0.71666,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7254,01/08/2019 04:25:42 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.71916,,,,,,,,,,,
7255,01/08/2019 04:25:42 PM,PST,STOP_LOSS_ORDER,ON_FILL,,0.71466,,,,,,,,,,,
7256,01/08/2019 04:29:23 PM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,EUR/AUD,1.59700,1,Buy,,,,,,,,,
7257,01/08/2019 04:39:44 PM,PST,ORDER_FILL,STOP_LOSS_ORDER,AUD/USD,0.71465,1,Sell,0.0001,,,,0.00000,0.0000,-0.00200,,925.91
7258,01/08/2019 04:39:44 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7259,01/08/2019 05:32:24 PM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/USD,1.27459,1,Sell,0.0001,,,,0.00000,0.0000,0.00250,,925.91
7260,01/08/2019 05:32:24 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7261,01/08/2019 06:41:48 PM,PST,ORDER_FILL,STOP_LOSS_ORDER,USD/CAD,1.32266,1,Sell,0.0001,,,,0.00000,0.0000,-0.00150,,925.91
7262,01/08/2019 06:41:48 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7263,01/08/2019 07:04:03 PM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,USD/CAD,1.32200,1,Buy,,,,,,,,,
7264,01/09/2019 06:43:13 AM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CHF,,1,Buy,,,,,,,,,
7265,01/09/2019 06:43:13 AM,PST,ORDER_FILL,MARKET_ORDER,USD/CHF,0.97529,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7266,01/09/2019 06:43:13 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.97776,,,,,,,,,,,
7267,01/09/2019 06:43:13 AM,PST,STOP_LOSS_ORDER,ON_FILL,,0.97326,,,,,,,,,,,
7268,01/09/2019 06:44:20 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,1,Sell,,,,,,,,,
7269,01/09/2019 06:44:20 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.15122,1,Sell,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7270,01/09/2019 06:44:20 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.14878,,,,,,,,,,,
7271,01/09/2019 06:44:20 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.15328,,,,,,,,,,,
7272,01/09/2019 06:45:13 AM,PST,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,1,Sell,,,,,,,,,
7273,01/09/2019 06:45:13 AM,PST,ORDER_FILL,MARKET_ORDER,AUD/USD,0.71816,1,Sell,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7274,01/09/2019 06:45:13 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.71559,,,,,,,,,,,
7275,01/09/2019 06:45:13 AM,PST,STOP_LOSS_ORDER,ON_FILL,,0.72009,,,,,,,,,,,
7276,01/09/2019 06:46:10 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/USD,,1,Buy,,,,,,,,,
7277,01/09/2019 06:46:10 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/USD,1.27856,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7278,01/09/2019 06:46:10 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.28040,,,,,,,,,,,
7279,01/09/2019 06:46:10 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.27640,,,,,,,,,,,
7280,01/09/2019 06:46:14 AM,PST,ORDER_FILL,MARKET_IF_TOUCHED_ORDER,USD/CAD,1.32199,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7281,01/09/2019 06:46:14 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.32450,,,,,,,,,,,
7282,01/09/2019 06:46:14 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.32000,,,,,,,,,,,
7283,01/09/2019 07:01:10 AM,PST,ORDER_FILL,STOP_LOSS_ORDER,USD/CAD,1.32000,1,Sell,0.0001,,,,0.00000,0.0000,-0.00150,,925.91
7284,01/09/2019 07:01:10 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7285,01/09/2019 07:01:33 AM,PST,ORDER_FILL,STOP_LOSS_ORDER,EUR/USD,1.15328,1,Buy,0.0001,,,,0.00000,0.0000,-0.00210,,925.91
7286,01/09/2019 07:01:33 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7287,01/09/2019 07:02:34 AM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,1,Buy,,,,,,,,,
7288,01/09/2019 07:02:34 AM,PST,ORDER_FILL,MARKET_ORDER,USD/CAD,1.31938,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7289,01/09/2019 07:02:34 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.32201,,,,,,,,,,,
7290,01/09/2019 07:02:34 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.31751,,,,,,,,,,,
7291,01/09/2019 07:05:41 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
7292,01/09/2019 07:05:41 AM,PST,STOP_LOSS_ORDER,REPLACEMENT,,1.31671,,,,,,,,,,,
7293,01/09/2019 07:08:41 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,1,Buy,,,,,,,,,
7294,01/09/2019 07:08:41 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.15303,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7295,01/09/2019 07:08:41 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.15598,,,,,,,,,,,
7296,01/09/2019 07:08:41 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.15098,,,,,,,,,,,
7297,01/09/2019 07:10:40 AM,PST,MARKET_ORDER,CLIENT_ORDER,USD/JPY,,1,Buy,,,,,,,,,
7298,01/09/2019 07:10:40 AM,PST,ORDER_FILL,MARKET_ORDER,USD/JPY,108.35000,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7299,01/09/2019 07:10:40 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,108.59100,,,,,,,,,,,
7300,01/09/2019 07:10:40 AM,PST,STOP_LOSS_ORDER,ON_FILL,,108.14100,,,,,,,,,,,
7301,01/09/2019 07:16:37 AM,PST,ORDER_FILL,STOP_LOSS_ORDER,USD/CHF,0.97326,1,Sell,0.0001,,,,0.00000,0.0000,-0.00210,,925.91
7302,01/09/2019 07:16:37 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7303,01/09/2019 07:17:41 AM,PST,ORDER_FILL,STOP_LOSS_ORDER,USD/JPY,108.14000,1,Sell,0.0001,,,,0.00000,0.0000,-0.00190,,925.90
7304,01/09/2019 07:17:41 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7305,01/09/2019 07:29:14 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,USD/CAD,1.32203,1,Sell,0.0001,,,,0.00000,0.0000,0.00200,,925.91
7306,01/09/2019 07:29:14 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7307,01/09/2019 07:36:44 AM,PST,ORDER_FILL,STOP_LOSS_ORDER,GBP/USD,1.27639,1,Sell,0.0001,,,,0.00000,0.0000,-0.00220,,925.90
7308,01/09/2019 07:36:44 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7309,01/09/2019 07:53:27 AM,PST,ORDER_FILL,STOP_LOSS_ORDER,EUR/USD,1.15098,1,Sell,0.0001,,,,0.00000,0.0000,-0.00200,,925.90
7310,01/09/2019 07:53:27 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7311,01/09/2019 07:56:33 AM,PST,MARKET_ORDER,TRADE_CLOSE,AUD/USD,,1,Buy,,,,,,,,,
7312,01/09/2019 07:56:33 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,AUD/USD,0.71627,1,Buy,0.0001,,,,0.00000,0.0000,0.00190,,925.90
7313,01/09/2019 07:56:33 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7314,01/09/2019 07:56:33 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7315,01/09/2019 07:57:28 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,1,Buy,,,,,,,,,
7316,01/09/2019 07:57:28 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.15141,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.90
7317,01/09/2019 07:57:28 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.15391,,,,,,,,,,,
7318,01/09/2019 07:57:28 AM,PST,STOP_LOSS_ORDER,ON_FILL,,1.14941,,,,,,,,,,,
7319,01/09/2019 07:58:11 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1,Buy,,,,,,,,,
7320,01/09/2019 07:58:11 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,137.81600,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.90
7321,01/09/2019 07:58:11 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,138.07600,,,,,,,,,,,
7322,01/09/2019 07:58:11 AM,PST,STOP_LOSS_ORDER,ON_FILL,,137.62600,,,,,,,,,,,
7323,01/09/2019 07:59:06 AM,PST,MARKET_ORDER,CLIENT_ORDER,USD/JPY,,1,Buy,,,,,,,,,
7324,01/09/2019 07:59:06 AM,PST,ORDER_FILL,MARKET_ORDER,USD/JPY,108.18700,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.90
7325,01/09/2019 07:59:06 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,108.44600,,,,,,,,,,,
7326,01/09/2019 07:59:06 AM,PST,STOP_LOSS_ORDER,ON_FILL,,107.99600,,,,,,,,,,,
7327,01/09/2019 08:29:38 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,138.07800,1,Sell,0.0001,,,,0.00000,0.0000,0.00240,,925.91
7328,01/09/2019 08:29:38 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7329,01/09/2019 10:53:24 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.15391,1,Sell,0.0001,,,,0.00000,0.0000,0.00250,,925.91
7330,01/09/2019 10:53:24 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7331,01/09/2019 12:41:46 PM,PST,ORDER_FILL,STOP_LOSS_ORDER,USD/JPY,107.99400,1,Sell,0.0001,,,,0.00000,0.0000,-0.00180,,925.91
7332,01/09/2019 12:41:46 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7333,01/09/2019 04:28:08 PM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,1,Sell,,,,,,,,,
7334,01/09/2019 04:28:08 PM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.15501,1,Sell,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7335,01/09/2019 04:28:08 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.15251,,,,,,,,,,,
7336,01/09/2019 04:28:08 PM,PST,STOP_LOSS_ORDER,ON_FILL,,1.15701,,,,,,,,,,,
7337,01/09/2019 04:28:54 PM,PST,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,1,Buy,,,,,,,,,
7338,01/09/2019 04:28:54 PM,PST,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.66107,1,Buy,0.0002,,,,0.00000,0.0000,0.00000,,925.91
7339,01/09/2019 04:28:54 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.66357,,,,,,,,,,,
7340,01/09/2019 04:28:54 PM,PST,STOP_LOSS_ORDER,ON_FILL,,0.65907,,,,,,,,,,,
7341,01/09/2019 04:30:04 PM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/AUD,,1,Sell,,,,,,,,,
7342,01/09/2019 04:30:04 PM,PST,ORDER_FILL,MARKET_ORDER,EUR/AUD,1.61034,1,Sell,0.0001,,,,0.00000,0.0000,0.00000,,925.91
7343,01/09/2019 04:30:04 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.60784,,,,,,,,,,,
7344,01/09/2019 04:30:04 PM,PST,STOP_LOSS_ORDER,ON_FILL,,1.61234,,,,,,,,,,,
7345,01/09/2019 05:03:23 PM,PST,ORDER_FILL,STOP_LOSS_ORDER,EUR/AUD,1.61234,1,Buy,0.0001,,,,0.00000,0.0000,-0.00140,,925.91
7346,01/09/2019 05:03:23 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7347,01/09/2019 05:48:59 PM,PST,ORDER_FILL,STOP_LOSS_ORDER,NZD/CHF,0.65907,1,Sell,0.0001,,,,0.00000,0.0000,-0.00210,,925.90
7348,01/09/2019 05:48:59 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7349,01/09/2019 07:37:15 PM,PST,ORDER_FILL,STOP_LOSS_ORDER,EUR/USD,1.15702,1,Buy,0.0001,,,,0.00000,0.0000,-0.00200,,925.90
7350,01/09/2019 07:37:15 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
7351,01/10/2019 06:24:25 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1,Buy,,,,,,,,,
7352,01/10/2019 06:24:25 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,138.05200,1,Buy,0.0001,,,,0.00000,0.0000,0.00000,,925.90
7353,01/10/2019 06:24:25 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,138.30200,,,,,,,,,,,
